sample,fastq_1,fastq_2,accession,run_accession,experiment_accession,sample_accession,secondary_sample_accession,study_accession,secondary_study_accession,submission_accession,run_alias,experiment_alias,sample_alias,study_alias,library_layout,library_selection,library_source,library_strategy,library_name,instrument_model,instrument_platform,base_count,read_count,tax_id,scientific_name,sample_title,experiment_title,study_title,description,sample_description,fastq_md5,fastq_bytes,fastq_ftp,fastq_galaxy,fastq_aspera
ERX4811016,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811016_ERR5001733_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811016_ERR5001733_2.fastq.gz,SAMEA7723599,ERR5001733,ERX4811016,SAMEA7723599,ERS5470977,PRJEB42019,ERP125879,ERA3199733,qiita_ppdid_88644:13114.berry.2.s002,qiita_ptid_8764:13114.berry.2.s002,qiita_sid_13114:13114.berry.2.s002,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.berry.2.s002,Illumina NovaSeq 6000,ILLUMINA,1178866804,7876414,556182,freshwater sediment metagenome,13114.berry.2.s002,Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.berry.2.s002,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.berry.2.s002,Freshwater sediment core slice from Doe Pond MA. Aseptically collected subsample.,efd0b774f57c1af99d3280ed8e3b3a92;26999699ed7eb36cd1d0a5a6dab6b095,317730356;318782353,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5001733/ERR5001733_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5001733/ERR5001733_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5001733/ERR5001733_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5001733/ERR5001733_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/003/ERR5001733/ERR5001733_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/003/ERR5001733/ERR5001733_2.fastq.gz
ERX4811017,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811017_ERR5001734_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811017_ERR5001734_2.fastq.gz,SAMEA7723850,ERR5001734,ERX4811017,SAMEA7723850,ERS5471228,PRJEB42019,ERP125879,ERA3199733,qiita_ppdid_88644:13114.berry.2.s003,qiita_ptid_8764:13114.berry.2.s003,qiita_sid_13114:13114.berry.2.s003,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.berry.2.s003,Illumina NovaSeq 6000,ILLUMINA,1179069944,7872862,556182,freshwater sediment metagenome,13114.berry.2.s003,Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.berry.2.s003,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.berry.2.s003,Freshwater sediment core slice from Doe Pond MA. Aseptically collected subsample.,7f1ad705ab83dc64718e8f14c463d180;bee6901ce4e26df2960abb61045edf14,317484510;318424950,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5001734/ERR5001734_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5001734/ERR5001734_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5001734/ERR5001734_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5001734/ERR5001734_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/004/ERR5001734/ERR5001734_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/004/ERR5001734/ERR5001734_2.fastq.gz
ERX4811018,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811018_ERR5001735_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811018_ERR5001735_2.fastq.gz,SAMEA7723392,ERR5001735,ERX4811018,SAMEA7723392,ERS5470770,PRJEB42019,ERP125879,ERA3199733,qiita_ppdid_88644:13114.berry.2.s004,qiita_ptid_8764:13114.berry.2.s004,qiita_sid_13114:13114.berry.2.s004,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.berry.2.s004,Illumina NovaSeq 6000,ILLUMINA,330793686,2209540,556182,freshwater sediment metagenome,13114.berry.2.s004,Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.berry.2.s004,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.berry.2.s004,Freshwater sediment core slice from Doe Pond MA. Aseptically collected subsample.,d58a7ebb83329e8b340db0417b0952af;b235e4e30d152daaec6920bcfd1064b1,90240157;89966843,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5001735/ERR5001735_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5001735/ERR5001735_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5001735/ERR5001735_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5001735/ERR5001735_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/005/ERR5001735/ERR5001735_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/005/ERR5001735/ERR5001735_2.fastq.gz
ERX4811019,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811019_ERR5001736_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811019_ERR5001736_2.fastq.gz,SAMEA7723851,ERR5001736,ERX4811019,SAMEA7723851,ERS5471229,PRJEB42019,ERP125879,ERA3199733,qiita_ppdid_88644:13114.berry.2.s005,qiita_ptid_8764:13114.berry.2.s005,qiita_sid_13114:13114.berry.2.s005,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.berry.2.s005,Illumina NovaSeq 6000,ILLUMINA,419495880,2803374,556182,freshwater sediment metagenome,13114.berry.2.s005,Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.berry.2.s005,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.berry.2.s005,Freshwater sediment core slice from Doe Pond MA. Aseptically collected subsample.,98e58b275ed803f1572c558bec06dd51;8d2834bf5a14397cdbfe454766d220ff,113602890;114016247,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5001736/ERR5001736_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5001736/ERR5001736_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5001736/ERR5001736_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5001736/ERR5001736_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/006/ERR5001736/ERR5001736_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/006/ERR5001736/ERR5001736_2.fastq.gz
ERX4811020,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811020_ERR5001737_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811020_ERR5001737_2.fastq.gz,SAMEA7723852,ERR5001737,ERX4811020,SAMEA7723852,ERS5471230,PRJEB42019,ERP125879,ERA3199733,qiita_ppdid_88644:13114.berry.2.s006,qiita_ptid_8764:13114.berry.2.s006,qiita_sid_13114:13114.berry.2.s006,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.berry.2.s006,Illumina NovaSeq 6000,ILLUMINA,698425136,4659976,556182,freshwater sediment metagenome,13114.berry.2.s006,Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.berry.2.s006,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.berry.2.s006,Freshwater sediment core slice from Doe Pond MA. Aseptically collected subsample.,ebcaacf3012e19811db9409cdf7b3552;1a4102f63d6f969cdf47e466783b151e,189674843;187925357,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5001737/ERR5001737_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5001737/ERR5001737_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5001737/ERR5001737_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5001737/ERR5001737_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/007/ERR5001737/ERR5001737_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/007/ERR5001737/ERR5001737_2.fastq.gz
ERX4811021,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811021_ERR5001738_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811021_ERR5001738_2.fastq.gz,SAMEA7723393,ERR5001738,ERX4811021,SAMEA7723393,ERS5470771,PRJEB42019,ERP125879,ERA3199733,qiita_ppdid_88644:13114.berry.2.s007,qiita_ptid_8764:13114.berry.2.s007,qiita_sid_13114:13114.berry.2.s007,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.berry.2.s007,Illumina NovaSeq 6000,ILLUMINA,392922959,2750764,556182,freshwater sediment metagenome,13114.berry.2.s007,Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.berry.2.s007,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.berry.2.s007,Freshwater sediment core slice from Pickerel Pond MA. Aseptically collected subsample.,7b01573db6fa5e5afa74c6dc37422085;eec4cdce96750bd146d5aeb452d9404d,104261416;102953440,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5001738/ERR5001738_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5001738/ERR5001738_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5001738/ERR5001738_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5001738/ERR5001738_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/008/ERR5001738/ERR5001738_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/008/ERR5001738/ERR5001738_2.fastq.gz
ERX4811022,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811022_ERR5001739_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811022_ERR5001739_2.fastq.gz,SAMEA7723394,ERR5001739,ERX4811022,SAMEA7723394,ERS5470772,PRJEB42019,ERP125879,ERA3199733,qiita_ppdid_88644:13114.berry.2.s008,qiita_ptid_8764:13114.berry.2.s008,qiita_sid_13114:13114.berry.2.s008,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.berry.2.s008,Illumina NovaSeq 6000,ILLUMINA,1238251243,8271880,556182,freshwater sediment metagenome,13114.berry.2.s008,Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.berry.2.s008,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.berry.2.s008,Freshwater sediment core slice from Pickerel Pond MA. Aseptically collected subsample.,5138b3fe93e34a54a7208e447a74c331;80d86c56d1e259fb389538ddf12f2289,335962965;334831495,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5001739/ERR5001739_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5001739/ERR5001739_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5001739/ERR5001739_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5001739/ERR5001739_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/009/ERR5001739/ERR5001739_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/009/ERR5001739/ERR5001739_2.fastq.gz
ERX4811023,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811023_ERR5001740_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811023_ERR5001740_2.fastq.gz,SAMEA7723395,ERR5001740,ERX4811023,SAMEA7723395,ERS5470773,PRJEB42019,ERP125879,ERA3199733,qiita_ppdid_88644:13114.berry.2.s009,qiita_ptid_8764:13114.berry.2.s009,qiita_sid_13114:13114.berry.2.s009,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.berry.2.s009,Illumina NovaSeq 6000,ILLUMINA,1196236080,7985096,556182,freshwater sediment metagenome,13114.berry.2.s009,Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.berry.2.s009,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.berry.2.s009,Freshwater sediment core slice from Pickerel Pond MA. Aseptically collected subsample.,a816b92c40ddd579218339b3d68365e0;9f183d486de35abfbc7b1d88f5bf8383,322421878;323512482,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5001740/ERR5001740_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5001740/ERR5001740_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5001740/ERR5001740_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5001740/ERR5001740_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/000/ERR5001740/ERR5001740_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/000/ERR5001740/ERR5001740_2.fastq.gz
ERX4811024,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811024_ERR5001741_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811024_ERR5001741_2.fastq.gz,SAMEA7723396,ERR5001741,ERX4811024,SAMEA7723396,ERS5470774,PRJEB42019,ERP125879,ERA3199733,qiita_ppdid_88644:13114.berry.2.s010,qiita_ptid_8764:13114.berry.2.s010,qiita_sid_13114:13114.berry.2.s010,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.berry.2.s010,Illumina NovaSeq 6000,ILLUMINA,986286467,6585244,556182,freshwater sediment metagenome,13114.berry.2.s010,Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.berry.2.s010,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.berry.2.s010,Freshwater sediment core slice from Pickerel Pond MA. Aseptically collected subsample.,ba2c0a4c1492a611b1702098b81d6ea6;6515673f0643e12f107afd1b0f5da4c2,267896379;267876882,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5001741/ERR5001741_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5001741/ERR5001741_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5001741/ERR5001741_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5001741/ERR5001741_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/001/ERR5001741/ERR5001741_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/001/ERR5001741/ERR5001741_2.fastq.gz
ERX4811025,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811025_ERR5001742_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811025_ERR5001742_2.fastq.gz,SAMEA7723397,ERR5001742,ERX4811025,SAMEA7723397,ERS5470775,PRJEB42019,ERP125879,ERA3199733,qiita_ppdid_88644:13114.berry.2.s011,qiita_ptid_8764:13114.berry.2.s011,qiita_sid_13114:13114.berry.2.s011,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.berry.2.s011,Illumina NovaSeq 6000,ILLUMINA,910126670,6077102,556182,freshwater sediment metagenome,13114.berry.2.s011,Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.berry.2.s011,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.berry.2.s011,Freshwater sediment core slice from Pickerel Pond MA. Aseptically collected subsample.,588d14cbea990886821d58afcf3e90a5;a18348e4d32f5f1d85b99b208d9dc255,247220974;249027570,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5001742/ERR5001742_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5001742/ERR5001742_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5001742/ERR5001742_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5001742/ERR5001742_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/002/ERR5001742/ERR5001742_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/002/ERR5001742/ERR5001742_2.fastq.gz
ERX4811026,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811026_ERR5001743_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811026_ERR5001743_2.fastq.gz,SAMEA7723853,ERR5001743,ERX4811026,SAMEA7723853,ERS5471231,PRJEB42019,ERP125879,ERA3199733,qiita_ppdid_88644:13114.berry.2.s012,qiita_ptid_8764:13114.berry.2.s012,qiita_sid_13114:13114.berry.2.s012,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.berry.2.s012,Illumina NovaSeq 6000,ILLUMINA,513767746,3471514,556182,freshwater sediment metagenome,13114.berry.2.s012,Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.berry.2.s012,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.berry.2.s012,Freshwater sediment core slice from Pickerel Pond MA. Aseptically collected subsample.,c79b3db2fe9f72340dbaf19e2d822d2e;380e2006da7226445ce9be88e83e3757,139178087;137347422,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5001743/ERR5001743_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5001743/ERR5001743_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5001743/ERR5001743_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5001743/ERR5001743_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/003/ERR5001743/ERR5001743_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/003/ERR5001743/ERR5001743_2.fastq.gz
ERX4811027,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811027_ERR5001744_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811027_ERR5001744_2.fastq.gz,SAMEA7723600,ERR5001744,ERX4811027,SAMEA7723600,ERS5470978,PRJEB42019,ERP125879,ERA3199733,qiita_ppdid_88644:13114.berry.2.s013,qiita_ptid_8764:13114.berry.2.s013,qiita_sid_13114:13114.berry.2.s013,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.berry.2.s013,Illumina NovaSeq 6000,ILLUMINA,1377047493,9195442,556182,freshwater sediment metagenome,13114.berry.2.s013,Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.berry.2.s013,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.berry.2.s013,Freshwater sediment core slice from Uncas Pond MA. Aseptically collected subsample.,8c6232e51983b956b34dab3bf4224af8;2ac813a66e12875efba36d18c3144187,368829104;369730213,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5001744/ERR5001744_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5001744/ERR5001744_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5001744/ERR5001744_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5001744/ERR5001744_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/004/ERR5001744/ERR5001744_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/004/ERR5001744/ERR5001744_2.fastq.gz
ERX4811028,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811028_ERR5001745_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811028_ERR5001745_2.fastq.gz,SAMEA7723601,ERR5001745,ERX4811028,SAMEA7723601,ERS5470979,PRJEB42019,ERP125879,ERA3199733,qiita_ppdid_88644:13114.berry.2.s014,qiita_ptid_8764:13114.berry.2.s014,qiita_sid_13114:13114.berry.2.s014,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.berry.2.s014,Illumina NovaSeq 6000,ILLUMINA,1247099599,8332638,556182,freshwater sediment metagenome,13114.berry.2.s014,Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.berry.2.s014,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.berry.2.s014,"Freshwater sediment core slice, Uncas Pond, MA. Aseptically collected subsample.",6bbb945d6de2779e04dfb24583026c08;201b013e947987de5ecbce4a2c73c7d2,335817408;336143637,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5001745/ERR5001745_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5001745/ERR5001745_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5001745/ERR5001745_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5001745/ERR5001745_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/005/ERR5001745/ERR5001745_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/005/ERR5001745/ERR5001745_2.fastq.gz
ERX4811029,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811029_ERR5001746_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811029_ERR5001746_2.fastq.gz,SAMEA7723854,ERR5001746,ERX4811029,SAMEA7723854,ERS5471232,PRJEB42019,ERP125879,ERA3199733,qiita_ppdid_88644:13114.berry.2.s015,qiita_ptid_8764:13114.berry.2.s015,qiita_sid_13114:13114.berry.2.s015,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.berry.2.s015,Illumina NovaSeq 6000,ILLUMINA,398684292,2660872,556182,freshwater sediment metagenome,13114.berry.2.s015,Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.berry.2.s015,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.berry.2.s015,"Freshwater sediment core slice, Uncas Pond, MA. Aseptically collected subsample.",0d4ccd48c0b93a568df727ac8e59d6fa;029f46ed7efba9f4d1905f6a2c892e83,107613745;106755228,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5001746/ERR5001746_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5001746/ERR5001746_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5001746/ERR5001746_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5001746/ERR5001746_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/006/ERR5001746/ERR5001746_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/006/ERR5001746/ERR5001746_2.fastq.gz
ERX4811030,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811030_ERR5001747_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811030_ERR5001747_2.fastq.gz,SAMEA7723602,ERR5001747,ERX4811030,SAMEA7723602,ERS5470980,PRJEB42019,ERP125879,ERA3199733,qiita_ppdid_88644:13114.berry.2.s016,qiita_ptid_8764:13114.berry.2.s016,qiita_sid_13114:13114.berry.2.s016,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.berry.2.s016,Illumina NovaSeq 6000,ILLUMINA,943553963,6298370,556182,freshwater sediment metagenome,13114.berry.2.s016,Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.berry.2.s016,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.berry.2.s016,"Freshwater sediment core slice, Uncas Pond, MA. Aseptically collected subsample.",13071ddc6fa3451e4b0bddafc1b838dd;811e76dbd0ae7250e87892bc3b8268e4,255476910;255043734,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5001747/ERR5001747_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5001747/ERR5001747_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5001747/ERR5001747_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5001747/ERR5001747_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/007/ERR5001747/ERR5001747_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/007/ERR5001747/ERR5001747_2.fastq.gz
ERX4811031,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811031_ERR5001748_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811031_ERR5001748_2.fastq.gz,SAMEA7723603,ERR5001748,ERX4811031,SAMEA7723603,ERS5470981,PRJEB42019,ERP125879,ERA3199733,qiita_ppdid_88644:13114.berry.2.s017,qiita_ptid_8764:13114.berry.2.s017,qiita_sid_13114:13114.berry.2.s017,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.berry.2.s017,Illumina NovaSeq 6000,ILLUMINA,814520198,5437576,556182,freshwater sediment metagenome,13114.berry.2.s017,Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.berry.2.s017,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.berry.2.s017,"Freshwater sediment core slice, Uncas Pond, MA. Aseptically collected subsample.",5dae696179a56a8c60deb4678104cf64;f70cab7137a5f135691050f9f422d6b1,220481313;218498468,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5001748/ERR5001748_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5001748/ERR5001748_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5001748/ERR5001748_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5001748/ERR5001748_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/008/ERR5001748/ERR5001748_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/008/ERR5001748/ERR5001748_2.fastq.gz
